Recorrido,Latitud,Longitud
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066594,9.948192
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066592,9.948188
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066783,9.948624
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.06676,9.948554
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066592,9.948188
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.067225,9.948582
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.067228,9.948581
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066842,9.948617
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066876,9.948612
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.067228,9.948581
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.063819,9.948844
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.063084,9.948909
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.062997,9.948902
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.062932,9.94888
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.062849,9.948844
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.062711,9.948762
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.06262,9.948704
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.062471,9.948609
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.059312,9.949968
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.058962,9.950222
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.059748,9.951255
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.059755,9.95127
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.059872,9.951431
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.060026,9.951629
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.060095,9.951709
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.060135,9.951724
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.061815,9.950492
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.062086,9.95029
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.062152,9.950241
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.062246,9.950169
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.062276,9.950127
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.062282,9.950061
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.062273,9.94987
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.062264,9.949619
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.062264,9.949362
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.062255,9.94914
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.062264,9.949039
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.0623,9.948934
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.062354,9.948815
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.06236,9.948802
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.062442,9.948659
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.062469,9.948611
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.062471,9.948609
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.069183,9.944672
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.069183,9.944672
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.069164,9.945004
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.069145,9.945052
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.069104,9.945064
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.068983,9.945057
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.068771,9.945043
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.068457,9.945016
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.067514,9.944952
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.067439,9.944947
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066606,9.944912
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066078,9.944871
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066049,9.944888
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066018,9.944928
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066003,9.94501
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.065968,9.945405
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.065929,9.94646
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.065936,9.946621
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.06595,9.946714
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.065969,9.946808
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.065994,9.94694
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066037,9.947102
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066077,9.947242
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.06611,9.947324
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066164,9.947418
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066226,9.947515
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066313,9.947633
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066396,9.947766
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066447,9.947852
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066541,9.948013
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066731,9.948401
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066733,9.948404
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.06679,9.948522
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066842,9.948617
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066783,9.948624
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066842,9.948617
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066797,9.948668
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066783,9.948624
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.062471,9.948609
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.062505,9.94859
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.06255,9.948602
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.062698,9.948707
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.062873,9.948823
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.063003,9.948871
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.06312,9.948877
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.063229,9.948865
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.063368,9.948856
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.063787,9.948814
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.063889,9.948799
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.064031,9.948781
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.064101,9.948766
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.064212,9.948712
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.064348,9.948635
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.064487,9.948599
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.064556,9.948599
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.064644,9.948599
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.064987,9.948643
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.065359,9.948688
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.065837,9.948705
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066131,9.948691
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066633,9.948643
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066783,9.948624
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066993,9.949505
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066828,9.948674
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066813,9.948667
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066797,9.948668
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066996,9.949632
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066902,9.949174
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066813,9.948717
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066797,9.948668
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.063823,9.948844
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.063819,9.948844
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066797,9.948668
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066466,9.948688
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066108,9.948721
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.065923,9.948731
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.06567,9.948739
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.065285,9.948718
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.064822,9.948664
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.064626,9.948646
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.064499,9.948646
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.064427,9.948654
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.064358,9.948675
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.064304,9.948715
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.064228,9.948769
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.064127,9.948797
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.063996,9.948819
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.063819,9.948844
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.069163,9.949186
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.069161,9.949185
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066842,9.948617
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066859,9.948647
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066913,9.948638
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066995,9.948627
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.067312,9.948603
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.067589,9.948599
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.068491,9.94897
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.068823,9.949072
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.069163,9.949186
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.070848,9.949697
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.070648,9.949657
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.070152,9.949527
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.069953,9.949463
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.069449,9.949276
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.069163,9.949186
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066995,9.949514
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066993,9.949505
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.067191,9.950726
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066993,9.949505
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066996,9.949636
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066996,9.949632
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.067712,9.951641
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.067537,9.951677
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.067468,9.951648
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.067334,9.951365
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.067251,9.951149
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.067207,9.950999
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.06716,9.950734
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.066996,9.949632
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.067228,9.948581
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.067388,9.948574
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.067588,9.948572
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.06767,9.9486
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.068057,9.948761
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.068518,9.948953
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.068845,9.94906
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.06944,9.949245
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.070005,9.949448
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.070432,9.949581
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.070776,9.949654
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.070769,9.949652
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.070776,9.949654
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.070862,9.9497
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.070848,9.949697
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.071475,9.950312
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.071611,9.949951
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.071615,9.949879
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.071575,9.94985
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.071444,9.949818
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.071249,9.949778
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.070848,9.949697
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.059319,9.949963
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.059312,9.949968
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.062471,9.948609
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.06247,9.948609
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.062398,9.948475
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.062166,9.948015
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.062031,9.947757
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.061934,9.947719
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.061876,9.947723
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.061823,9.9478
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.061765,9.947881
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.061654,9.947996
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.061391,9.948243
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.061022,9.94859
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.060076,9.949375
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.059312,9.949968
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.071474,9.950317
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.071475,9.950312
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.071513,9.95167
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.071481,9.951465
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.071423,9.951182
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.071401,9.951006
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.071383,9.950851
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.071383,9.950697
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.071405,9.950539
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.071475,9.950312
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.06719,9.950721
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.067191,9.950726
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.071513,9.95167
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.071521,9.951774
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.071517,9.951845
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.071503,9.95187
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.071481,9.951881
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.07143,9.951885
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.070326,9.95167
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.070232,9.951634
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.070091,9.951605
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.069892,9.951569
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.069602,9.951498
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.069385,9.951433
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.069179,9.951394
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.069085,9.951379
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.068965,9.951369
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.068788,9.951397
Ruta San Jose - Calle Blancos - San Antonio Por San Francisco,-84.068672,9.951419
